layout,partner,seed,role_swap,timestep,teacher_role,macro_label,topology,partner_activity,primitive_action,reward
coordination_ring,greedy_full_task,69,True,37,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,38,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,39,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,40,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,41,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,42,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,43,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,44,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,45,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,46,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,47,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,48,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,49,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,50,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,51,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,52,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,53,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,54,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,55,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,56,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,57,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,58,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,59,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,60,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,61,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,62,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,interact,20.0
coordination_ring,greedy_full_task,69,True,63,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,64,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,interact,0.0
coordination_ring,greedy_full_task,69,True,65,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,66,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, -1)",20.0
coordination_ring,greedy_full_task,69,True,67,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,68,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,69,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,70,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,71,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,72,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,73,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,74,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,75,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,76,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,77,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,78,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,79,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,80,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,81,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,82,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,83,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,84,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,85,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,86,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,87,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,88,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,89,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,90,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,91,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,92,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,93,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,94,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,95,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,96,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,97,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,98,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,99,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,100,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,101,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,102,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,103,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,104,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,105,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,106,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,107,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,108,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,109,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,110,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,111,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,112,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,113,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,114,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,115,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,116,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,117,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,118,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,interact,0.0
coordination_ring,greedy_full_task,69,True,119,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,120,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,121,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, 1)",20.0
coordination_ring,greedy_full_task,69,True,122,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,123,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,124,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,125,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,20.0
coordination_ring,greedy_full_task,69,True,126,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,127,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,128,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,129,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,130,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,131,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,132,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,133,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,134,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,135,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,136,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,137,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,138,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,139,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,140,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,141,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,142,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,143,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,144,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,145,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,146,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,147,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,148,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,149,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,150,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,151,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,152,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,153,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,154,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,155,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,156,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,157,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,158,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,159,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,160,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,161,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,162,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,163,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,164,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,165,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,166,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,167,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,168,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,169,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,170,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,171,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,172,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,173,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,174,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,175,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,176,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,177,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,178,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,179,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,180,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,interact,20.0
coordination_ring,greedy_full_task,69,True,181,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,182,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,interact,0.0
coordination_ring,greedy_full_task,69,True,183,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,184,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, -1)",20.0
coordination_ring,greedy_full_task,69,True,185,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,186,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,187,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,188,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,189,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,190,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,191,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,192,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,193,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,194,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,195,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,196,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,197,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,198,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,199,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,200,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,201,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,202,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,203,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
coordination_ring,greedy_full_task,69,True,204,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,205,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,206,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,207,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,208,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,209,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,210,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,211,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,212,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,213,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,214,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,215,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,216,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,217,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,218,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,219,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,220,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,221,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,222,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,223,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,224,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,interact,0.0
coordination_ring,greedy_full_task,69,True,225,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,226,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,227,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,228,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,229,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,230,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,231,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,232,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,233,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,234,1,baseline:greedy_full_task,BOTTLENECK,SEEKING_DISH,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,235,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,236,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,interact,0.0
coordination_ring,greedy_full_task,69,True,237,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,238,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,239,1,baseline:greedy_full_task,BOTTLENECK,DELIVERING,"(0, 1)",20.0
coordination_ring,greedy_full_task,69,True,240,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,241,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,242,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task,69,True,243,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,20.0
coordination_ring,greedy_full_task,69,True,244,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
coordination_ring,greedy_full_task,69,True,245,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,interact,0.0
coordination_ring,greedy_full_task,69,True,246,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,247,1,baseline:greedy_full_task,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task,69,True,248,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task,69,True,249,1,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
coordination_ring,greedy_full_task_noise_015,67,False,0,0,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
coordination_ring,greedy_full_task_noise_015,67,False,1,0,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task_noise_015,67,False,2,0,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
coordination_ring,greedy_full_task_noise_015,67,False,3,0,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
coordination_ring,greedy_full_task_noise_015,67,False,4,0,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
coordination_ring,greedy_full_task_noise_015,67,False,5,0,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
